SalesOrderID,TotalRevenue
61606,76.2119
61607,71.7919
61608,103.2733
61609,43.0619
61610,162.7444
61611,66.8194
61612,175.5624
61613,42.9624
61614,118.1577
61615,55.2169
61616,86.7204
61617,77.339
61618,132.5779
61619,44.1779
61620,71.2394
61621,51.3494
61622,24.2879
61623,87.2729
61624,87.2619
61625,54.1119
61626,4.409
61627,26.2769
61628,30.6859
61629,121.5169
61630,5.514
61631,79.5269
61632,15.4479
61633,2715.3497
61634,2580.1529
61635,2708.8412
61636,2574.6279
61637,2563.589
61638,1429.1297
61639,2742.8642
61640,835.7447
61641,2728.3003
61642,2720.0128
61643,2644.3313
61644,627.3748
61645,662.4144
61646,612.1369
61647,1297.8004
61648,1320.4419
61649,1238.1415
61650,1293.3804
61651,1949.1869
61652,635.3529
61653,2649.8453
61654,2710.6092
61655,2666.4313
61656,2694.0563
61657,33.6804
61658,62.9519
61659,16.8292
61660,8.0444
61661,87.2729
61662,55.2169
61663,65.1729
61664,27.0615
61665,47.4819
61666,2742.8642
61667,2679.5919
61668,2598.9158
61669,2563.589
61670,2570.1858
61671,2535.964
61672,2591.1808
61673,59.659
61674,65.1729
61675,70.6869
61676,66.8194
61677,64.6094
61678,76.2119
61679,40.432
61680,42.9624
61681,51.7472
61682,30.1444
61683,40.432
61684,38.5535
61685,11.039
61686,76.2119
61687,87.2729
61688,62.9519
61689,44.1779
61690,79.5269
61691,51.3494
61692,30.1444
61693,82.8529
61694,46.7194
61695,33.139
61696,30.1444
61697,5.514
61698,8.0444
61699,40.0784
61700,8.0444
61701,54.1119
61702,41.2055
61703,44.189
61704,44.189
61705,46.7194
61706,41.2055
61707,142.5119
61708,16.5529
61709,42.5094
61710,927.6254
61711,997.2183
61712,2535.964
61713,2587.8769
61714,2685.6362
61715,860.3751
61716,845.6786
61717,857.8447
61718,1397.6482
61719,2590.0758
61720,820.2968
61721,820.2968
61722,830.2307
61723,2649.8453
61724,2673.0613
61725,2694.0563
61726,1297.8004
61727,1918.2579
61728,596.689
61729,635.3529
61730,2634.3974
61731,606.6229
61732,54.6754
61733,8.7848
61734,635.3529
61735,637.5298
61736,2738.5657
61737,6.9394
61738,27.614
61739,27.614
61740,33.139
61741,16.5529
61742,55.2169
61743,16.5529
61744,16.5529
61745,77.339
61746,87.2729
61747,136.9979
61748,136.9979
61749,5.514
61750,5.514
61751,15.4479
61752,75.6815
61753,5.514
61754,71.2394
61755,44.1779
61756,118.1908
61757,62.9519
61758,77.339
61759,92.7869
61760,30.6859
61761,30.6859
61762,102.7208
61763,54.1119
61764,47.4819
61765,46.7194
61766,2602.2529
61767,2580.1419
61768,2626.5408
61769,2616.5627
61770,2577.1694
61771,2626.5408
61772,1954.7008
61773,2725.2836
61774,2618.8169
61775,1402.0682
61776,2634.3974
61777,682.3044
61778,635.3529
61779,623.7504
61780,1253.5894
61781,2673.0613
61782,622.0708
61783,27.614
61784,77.3169
61785,49.9681
61786,146.9319
61787,55.239
61788,6.9394
61789,132.60
61790,40.432
61791,40.432
61792,1950.2808
61793,905.5254
61794,2563.589
61795,2618.8058
61796,2587.3133
61797,59.659
61798,13.1937
61799,32.0229
61800,88.3669
61801,38.6529
61802,77.3169
61803,38.6529
61804,134.7437
61805,87.2729
61806,132.5779
61807,44.1779
61808,5.514
61809,109.3508
61810,136.9979
61811,142.5119
61812,44.1779
61813,75.0627
61814,99.4169
61815,60.7529
61816,44.1779
61817,79.0959
61818,71.7919
61819,5.514
61820,136.9758
61821,98.3119
61822,54.1119
61823,4.409
61824,32.034
61825,75.1069
61826,30.6859
61827,15.4479
61828,5.514
61829,60.7529
61830,44.189
61831,114.3565
61832,41.2055
61833,38.664
61834,885.9559
61835,891.4698
61836,706.5923
61837,2642.5302
61838,2645.3148
61839,852.3307
61840,860.3751
61841,1939.2529
61842,2637.5687
61843,1379.9572
61844,2644.3313
61845,2699.0067
61846,2694.0563
61847,2644.3313
61848,2673.0613
61849,627.3748
61850,635.3529
61851,1292.2533
61852,1933.7058
61853,1341.9783
61854,2671.9453
61855,2634.3974
61856,86.1016
61857,38.664
61858,59.659
61859,1918.2579
61860,1949.1869
61861,2699.9018
61862,2658.0444
61863,55.239
61864,70.6869
61865,5.514
61866,70.6869
61867,122.0583
61868,106.1574
61869,36.023
61870,30.1444
61871,47.4377
61872,104.3783
61873,86.1016
61874,43.0729
61875,86.1016
61876,16.5529
61877,11.039
61878,77.339
61879,132.5779
61880,77.339
61881,142.5119
61882,94.4554
61883,24.2879
61884,104.4004
61885,94.4554
61886,46.7194
61887,77.3169
61888,6.9394
61889,32.5754
61890,30.6859
61891,15.4479
61892,215.7734
61893,30.8958
61894,82.8529
61895,41.2055
61896,82.8529
61897,123.7158
61898,24.2879
61899,16.5529
61900,38.664
61901,927.6254
61902,2597.8108
61903,2632.0658
61904,2635.3808
61905,2698.4432
61906,1955.8058
61907,2699.9018
61908,2715.3497
61909,596.689
61910,624.314
61911,2535.964
61912,2681.7798
61913,2563.589
61914,2694.0563
61915,2710.6092
61916,1276.8054
61917,1297.8004
61918,1950.2808
61919,889.8897
61920,2719.4382
61921,606.6229
61922,132.5448
61923,94.4554
61924,8.0444
61925,905.5254
61926,59.659
61927,2.5305
61928,59.659
61929,4.409
61930,8.0444
61931,37.5479
61932,77.3169
61933,25.3377
61934,159.6394
61935,87.2729
61936,5.514
61937,5.514
61938,24.2879
61939,36.023
61940,38.6529
61941,99.4169
61942,74.5765
61943,14.2987
61944,32.034
61945,41.2055
61946,43.3713
61947,24.2879
61948,859.0712
61949,2587.8769
61950,2626.5408
61951,2602.264
61952,2610.3084
61953,2758.3784
61954,2673.0613
61955,2682.9953
61956,2849.1652
61957,2715.3497
61958,1308.8283
61959,1238.1415
61960,1314.3533
61961,2644.3313
61962,2703.9903
61963,2673.0613
61964,663.5083
61965,1918.2579
61966,1293.3804
61967,1293.3804
61968,2653.1161
61969,2742.6542
61970,1357.8572
61971,639.1983
61972,8.7848
61973,41.1834
61974,77.3169
61975,35.6694
61976,71.2394
61977,125.3844
61978,43.0729
61979,2715.3497
61980,905.5033
61981,913.2383
61982,66.2779
61983,26.2769
61984,38.5535
61985,38.5535
61986,132.5558
61987,79.0959
61988,16.5529
61989,16.5529
61990,5.514
61991,24.5973
61992,5.514
61993,24.2879
61994,24.2879
61995,6.9394
61996,43.0729
61997,44.189
61998,38.675
61999,54.1119
62000,72.8858
62001,927.6254
62002,697.1887
62003,2555.0473
62004,2763.5719
62005,2648.6408
62006,2682.9953
62007,1879.594
62008,1238.1415
62009,2607.7779
62010,2618.8169
62011,1352.3432
62012,2688.5092
62013,2649.8453
62014,2634.3974
62015,1276.8054
62016,1308.8283
62017,596.689
62018,2634.3974
62019,1381.0732
62020,2700.1228
62021,622.9659
62022,8.7848
62023,33.1279
62024,26.8184
62025,59.659
62026,59.659
62027,38.664
62028,55.239
62029,9.934
62030,59.659
62031,15.4479
62032,1879.594
62033,2602.2529
62034,2615.4908
62035,2574.6279
62036,70.6869
62037,44.1779
62038,35.6584
62039,36.023
62040,77.3169
62041,71.7919
62042,42.9624
62043,132.5558
62044,16.5529
62045,71.7919
62046,136.9979
62047,77.339
62048,87.2729
62049,5.514
62050,5.514
62051,99.4169
62052,138.0919
62053,146.9319
62054,62.9408
62055,32.5754
62056,59.659
62057,32.5754
62058,43.0729
62059,43.0729
62060,113.7708
62061,66.8194
62062,46.7194
62063,35.3269
62064,62.9519
62065,38.664
62066,927.6033
62067,861.3254
62068,632.3473
62069,2635.3808
62070,2598.9158
62071,2535.964
62072,2552.5169
62073,2619.9108
62074,858.9607
62075,1352.3432
62076,2708.6865
62077,2602.264
62078,2574.6279
62079,2618.8169
62080,596.689
62081,667.3758
62082,667.3758
62083,1297.8004
62084,2694.0563
62085,2694.0563
62086,635.3529
62087,707.1448
62088,9.934
62089,8.7848
62090,27.614
62091,77.3169
62092,104.3783
62093,62.9629
62094,59.659
62095,175.695
62096,1879.594
62097,2585.6669
62098,32.0229
62099,48.8631
62100,37.5479
62101,71.7919
62102,77.3169
62103,33.139
62104,171.3634
62105,79.0959
62106,33.139
62107,16.5529
62108,49.7029
62109,136.9979
62110,77.339
62111,5.514
62112,75.6815
62113,5.514
62114,99.4169
62115,46.3548
62116,8.0444
62117,62.9519
62118,40.8408
62119,38.9292
62120,4.409
62121,37.5479
62122,40.0784
62123,30.6859
62124,39.4706
62125,44.189
62126,9.934
62127,42.5094
62128,992.7983
62129,707.1448
62130,640.8669
62131,606.6229
62132,640.8669
62133,2604.4408
62134,2673.0613
62135,2673.0613
62136,2688.5092
62137,1918.2579
62138,2740.3337
62139,2708.6865
62140,2806.0591
62141,1297.8004
62142,2574.6279
62143,2563.589
62144,2566.1194
62145,2535.964
62146,1381.0732
62147,830.2307
62148,2652.3757
62149,596.689
62150,706.0398
62151,1303.8669
62152,596.689
62153,666.8565
62154,987.2844
62155,835.7447
62156,2673.0613
62157,596.689
62158,15.4479
62159,55.239
62160,35.6584
62161,35.6694
62162,46.7194
62163,5.514
62164,5.514
62165,11.039
62166,11.039
62167,65.1729
62168,27.0615
62169,9.934
62170,9.934
62171,36.023
62172,1907.2079
62173,596.689
62174,1922.1033
62175,927.6254
62176,1944.7669
62177,2618.8058
62178,2574.6279
62179,59.659
62180,2.5305
62181,114.3233
62182,37.5479
62183,36.9402
62184,30.1444
62185,40.0784
62186,66.8194
62187,33.1279
62188,36.023
62189,38.6529
62190,16.5529
62191,55.2169
62192,16.5529
62193,87.2729
62194,15.4479
62195,44.1779
62196,8.0444
62197,44.1779
62198,50.7748
62199,132.5779
62200,102.7319
62201,43.0729
62202,23.7465
62203,40.0784
62204,26.2769
62205,8.0444
62206,38.675
62207,173.8055
62208,94.9637
62209,51.3494
62210,982.776
62211,937.5594
62212,850.2865
62213,733.6648
62214,623.5073
62215,2634.3974
62216,1367.7911
62217,1918.2579
62218,2738.5657
62219,1297.8004
62220,2538.4944
62221,2535.964
62222,2566.1194
62223,1381.0732
62224,895.4036
62225,2694.0563
62226,1303.8669
62227,1889.5279
62228,1293.3804
62229,650.8008
62230,850.2865
62231,606.6229
62232,682.3044
62233,38.664
62234,30.1444
62235,44.1779
62236,136.9979
62237,44.1779
62238,38.664
62239,8.7848
62240,722.6369
62241,635.3529
62242,1879.594
62243,2591.1808
62244,2619.0931
62245,178.2255
62246,13.1937
62247,44.1779
62248,5.514
62249,32.034
62250,36.023
62251,156.8437
62252,49.9681
62253,106.1574
62254,149.1529
62255,16.5529
62256,77.339
62257,55.2169
62258,14.2987
62259,32.5754
62260,44.1779
62261,8.0444
62262,40.432
62263,35.6694
62264,35.6584
62265,38.6529
62266,44.1779
62267,41.2055
62268,15.4479
62269,94.4554
62270,937.5594
62271,2619.9108
62272,1895.0419
62273,2735.9248
62274,1297.8004
62275,1276.8054
62276,736.9687
62277,2566.1194
62278,1381.0732
62279,2659.7792
62280,1918.2579
62281,624.8444
62282,916.0119
62283,1396.5211
62284,635.3529
62285,30.1444
62286,30.6859
62287,35.6694
62288,87.2729
62289,8.0444
62290,16.5529
62291,1971.2758
62292,54.1119
62293,729.2558
62294,2763.9476
62295,2618.8058
62296,59.659
62297,16.8292
62298,141.3848
62299,34.5534
62300,54.6754
62301,30.1444
62302,163.4848
62303,103.3065
62304,44.4542
62305,33.139
62306,55.2169
62307,87.2729
62308,77.339
62309,132.5779
62310,87.2729
62311,66.2779
62312,132.5779
62313,5.514
62314,5.514
62315,85.0408
62316,26.8184
62317,44.1779
62318,27.614
62319,35.6584
62320,41.1834
62321,4.409
62322,122.0583
62323,76.2119
62324,86.1458
62325,92.7869
62326,32.5754
62327,46.7194
62328,176.789
62329,62.9519
62330,635.3529
62331,2618.8169
62332,1939.2529
62333,2708.6865
62334,1303.8669
62335,635.3529
62336,673.4423
62337,612.1369
62338,1276.8054
62339,635.3529
62340,650.8008
62341,2698.4432
62342,858.9607
62343,2634.3974
62344,622.0708
62345,666.8565
62346,596.689
62347,70.6869
62348,82.8529
62349,55.239
62350,43.0729
62351,64.6094
62352,987.2844
62353,2547.0029
62354,43.0729
62355,76.2119
62356,40.432
62357,38.6529
62358,49.9681
62359,16.5529
62360,15.4479
62361,5.514
62362,44.1779
62363,5.514
62364,125.9258
62365,65.1508
62366,6.9394
62367,33.139
62368,26.2769
62369,37.5479
62370,6.9394
62371,37.5479
62372,76.2119
62373,44.1779
62374,8.0444
62375,24.2879
62376,43.6144
62377,1045.8273
62378,937.5594
62379,2587.8769
62380,2657.4698
62381,2586.7387
62382,2708.6865
62383,2738.5657
62384,2663.5252
62385,2715.0182
62386,2634.3974
62387,2719.394
62388,2659.7792
62389,596.689
62390,596.689
62391,627.3748
62392,1286.7394
62393,820.2968
62394,677.8623
62395,650.8008
62396,38.664
62397,70.6869
62398,140.8544
62399,33.139
62400,26.2769
62401,24.2879
62402,98.3229
62403,33.6804
62404,44.1779
62405,2.5305
62406,662.9779
62407,1950.2808
62408,2646.4419
62409,2588.9377
62410,2618.8058
62411,2563.589
62412,15.7242
62413,8.0444
62414,76.2119
62415,37.5479
62416,44.4431
62417,11.039
62418,26.4869
62419,11.039
62420,44.1779
62421,87.2729
62422,65.1729
62423,5.514
62424,44.1779
62425,101.6048
62426,78.3998
62427,50.7748
62428,34.2219
62429,35.6584
62430,27.614
62431,74.5765
62432,98.3229
62433,40.0784
62434,172.0706
62435,82.8529
62436,162.3798
62437,142.5119
62438,71.0073
62439,55.2169
62440,38.675
62441,2708.6865
62442,659.9723
62443,2653.6023
62444,2668.564
62445,2659.6687
62446,2555.0473
62447,2615.4687
62448,830.2307
62449,2649.8453
62450,2710.6092
62451,1407.5822
62452,1397.6482
62453,1879.594
62454,2735.9248
62455,2708.6865
62456,1238.1415
62457,1238.1415
62458,607.7279
62459,2563.589
62460,835.7447
62461,2673.0613
62462,612.1369
62463,650.8008
62464,1268.2859
62465,596.689
62466,612.1369
62467,673.4423
62468,2673.0613
62469,830.2307
62470,635.3529
62471,38.9292
62472,133.1304
62473,33.139
62474,15.4479
62475,54.1119
62476,16.5529
62477,40.432
62478,9.934
62479,79.0959
62480,2547.0029
62481,2640.9279
62482,2574.6279
62483,38.664
62484,59.659
62485,182.6344
62486,40.432
62487,54.6754
62488,136.9758
62489,16.5529
62490,16.5529
62491,104.4004
62492,77.339
62493,44.1779
62494,94.4554
62495,62.9519
62496,14.2987
62497,77.339
62498,27.614
62499,36.023
62500,159.0758
62501,159.6173
62502,15.4479
62503,37.5479
62504,14.3429
62505,83.3944
62506,47.4819
62507,153.0204
62508,24.2879
62509,34.2219
62510,2754.0136
62511,2566.1194
62512,858.9607
62513,820.2968
62514,874.4086
62515,835.7447
62516,1954.7008
62517,1918.2579
62518,1280.0983
62519,1303.8669
62520,2613.2919
62521,1402.0682
62522,820.2968
62523,2673.0613
62524,622.0708
62525,606.6229
62526,596.689
62527,1934.8329
62528,1297.8004
62529,1276.8054
62530,2694.0563
62531,15.4479
62532,33.139
62533,38.675
62534,5.514
62535,75.1069
62536,656.3479
62537,718.7694
62538,2715.3497
62539,2699.9018
62540,2778.9977
62541,968.4773
62542,38.664
62543,43.0729
62544,34.5534
62545,30.6859
62546,32.034
62547,66.2779
62548,106.1574
62549,38.6529
62550,168.623
62551,36.023
62552,35.6694
62553,16.5529
62554,8.0444
62555,62.9519
62556,82.8529
62557,76.2119
62558,48.8631
62559,48.8631
62560,44.189
62561,858.9607
62562,2676.9067
62563,2755.3617
62564,1428.5551
62565,1911.6169
62566,2770.5886
62567,2570.1858
62568,2694.0563
62569,2658.63
62570,2694.0563
62571,596.689
62572,627.3748
62573,596.689
62574,1272.6948
62575,1308.8283
62576,1879.594
62577,1293.3804
62578,1297.8004
62579,1286.7394
62580,2673.0613
62581,35.6584
62582,28.1554
62583,8.0444
62584,2.5305
62585,9.934
62586,624.314
62587,2005.5198
62588,2560.2519
62589,2560.2519
62590,93.3394
62591,28.1554
62592,26.2769
62593,23.7465
62594,42.9624
62595,47.3382
62596,36.023
62597,110.0249
62598,110.4558
62599,16.5529
62600,5.514
62601,181.209
62602,44.1779
62603,8.0444
62604,24.2879
62605,109.3508
62606,41.1834
62607,32.034
62608,8.0444
62609,50.7748
62610,46.7194
62611,16.5529
62612,33.0727
62613,89.4608
62614,2738.5657
62615,2738.5657
62616,2538.4944
62617,2604.4298
62618,2560.2519
62619,2571.5671
62620,2590.4073
62621,2560.2519
62622,2618.8169
62623,627.3748
62624,2649.8453
62625,2649.8453
62626,2634.3974
62627,596.689
62628,9.934
62629,23.7465
62630,94.4554
62631,114.3454
62632,77.339
62633,77.339
62634,63.0845
62635,55.239
62636,55.239
62637,9.934
62638,1879.594
62639,632.3473
62640,1950.2808
62641,2607.2033
62642,2628.7398
62643,9.934
62644,32.0229
62645,91.1294
62646,8.0444
62647,36.023
62648,104.3783
62649,77.339
62650,87.8144
62651,44.1779
62652,44.1779
62653,123.1523
62654,181.209
62655,27.614
62656,41.1834
62657,35.6584
62658,87.2508
62659,41.2055
62660,109.9144
62661,52.9737
62662,96.0798
62663,2582.6834
62664,2560.2519
62665,2574.6279
62666,2618.8169
62667,2617.7119
62668,2676.9067
62669,2634.3974
62670,1939.2529
62671,2770.5886
62672,2762.9862
62673,2699.9018
62674,2699.9018
62675,1270.1644
62676,2598.9158
62677,2618.8169
62678,2640.9169
62679,1374.4432
62680,845.6786
62681,2644.3313
62682,2792.9096
62683,2673.0613
62684,631.7506
62685,639.1983
62686,1308.8283
62687,1918.2579
62688,1297.8004
62689,645.2869
62690,620.4354
62691,2634.3974
62692,1014.3458
62693,2682.9953
62694,612.1369
62695,65.7254
62696,27.614
62697,34.2219
62698,44.1779
62699,5.514
62700,55.2169
62701,662.9779
62702,2715.3497
62703,2535.964
62704,59.659
62705,6.9394
62706,6.9394
62707,8.0444
62708,30.1444
62709,36.9402
62710,33.139
62711,16.5529
62712,77.3169
62713,132.5779
62714,77.339
62715,14.2987
62716,15.4479
62717,5.514
62718,54.1119
62719,44.1779
62720,85.0519
62721,79.5269
62722,27.614
62723,81.7258
62724,132.5779
62725,43.0729
62726,38.0894
62727,207.7179
62728,43.0729
62729,103.8369
62730,66.2779
62731,54.1229
62732,82.8529
62733,9.934
62734,76.2119
62735,2653.0498
62736,2666.8954
62737,2698.4432
62738,1939.2529
62739,2563.589
62740,2653.1161
62741,2673.0613
62742,2634.3974
62743,620.4354
62744,639.1983
62745,622.0708
62746,1313.2483
62747,1297.8004
62748,612.1369
62749,820.2968
62750,2673.0613
62751,103.8369
62752,32.0229
62753,32.0229
62754,33.139
62755,62.9519
62756,83.9469
62757,5.514
62758,65.1729
62759,8.7848
62760,2.5305
62761,1906.6554
62762,1939.2529
62763,1934.8329
62764,1918.2579
62765,2738.5657
62766,927.6033
62767,2602.2529
62768,2535.964
62769,2668.564
62770,6.9394
62771,43.0729
62772,5.514
62773,8.0444
62774,76.2119
62775,38.9292
62776,211.3534
62777,79.0959
62778,54.6754
62779,33.1279
62780,16.5529
62781,86.7204
62782,5.514
62783,5.514
62784,109.3508
62785,15.4479
62786,62.9519
62787,77.339
62788,54.6754
62789,42.9624
62790,79.5269
62791,4.409
62792,43.0729
62793,43.0729
62794,28.1554
62795,65.7365
62796,65.7365
62797,41.2055
62798,44.189
62799,82.8529
62800,79.5269
62801,83.9469
62802,687.2658
62803,623.1758
62804,2634.5963
62805,2602.264
62806,2738.5657
62807,623.1758
62808,2658.0444
62809,2580.1419
62810,635.3529
62811,1911.6169
62812,1297.8004
62813,612.1369
62814,663.5083
62815,2673.0613
62816,995.9918
62817,858.9607
62818,2673.0613
62819,606.6229
62820,158.8769
62821,44.1779
62822,11.039
62823,38.664
62824,55.239
62825,2740.3337
62826,2587.8769
62827,2621.0158
62828,2658.0444
62829,69.5929
62830,15.7242
62831,34.5534
62832,66.8194
62833,40.0784
62834,28.1554
62835,32.034
62836,54.6754
62837,40.432
62838,48.5869
62839,65.1729
62840,81.7258
62841,35.6584
62842,88.3448
62843,5.514
62844,44.1779
62845,6.9394
62846,54.1119
62847,90.0133
62848,62.9519
62849,24.2879
62850,82.8529
62851,927.6254
62852,850.2865
62853,640.8669
62854,2630.4194
62855,2607.2033
62856,2598.9158
62857,2580.1419
62858,2643.1158
62859,2738.5657
62860,2715.3497
62861,2715.3497
62862,1276.8054
62863,719.2998
62864,2624.3529
62865,2612.1758
62866,1360.3876
62867,2673.0613
62868,1263.5233
62869,1253.5894
62870,624.8444
62871,2688.5092
62872,2710.6092
62873,2732.7203
62874,622.9659
62875,97.7483
62876,38.664
62877,38.664
62878,102.7208
62879,34.5534
62880,35.6694
62881,44.189
62882,76.2119
62883,136.9979
62884,5.514
62885,2699.9018
62886,2639.8008
62887,2650.3094
62888,2.5305
62889,55.239
62890,55.239
62891,27.614
62892,5.514
62893,30.1444
62894,98.3119
62895,27.614
62896,119.8483
62897,38.6529
62898,65.1398
62899,33.139
62900,77.339
62901,5.514
62902,5.514
62903,71.2394
62904,93.8366
62905,72.8858
62906,33.1279
62907,157.4073
62908,16.5529
62909,54.1119
62910,43.0729
62911,99.4169
62912,32.034
62913,5.514
62914,68.8084
62915,138.6444
62916,46.7194
62917,38.675
62918,138.0919
62919,128.6883
62920,55.239
62921,38.664
62922,897.7241
62923,2552.5169
62924,2766.1023
62925,2587.8769
62926,2673.0613
62927,2644.3313
62928,2673.0613
62929,1950.2808
62930,2708.6865
62931,2715.3497
62932,2591.1808
62933,2629.8006
62934,2618.0102
62935,2622.6844
62936,2644.3313
62937,635.3529
62938,622.0708
62939,1293.3804
62940,1293.3804
62941,1280.0983
62942,1918.2579
62943,650.8008
62944,606.6229
62945,2683.2605
62946,38.664
62947,19.0834
62948,38.664
62949,55.239
62950,40.0784
62951,669.5748
62952,632.0158
62953,2699.9018
62954,2795.5727
62955,885.9559
62956,915.4594
62957,59.659
62958,6.9394
62959,23.7465
62960,30.6859
62961,40.432
62962,77.3169
62963,76.2119
62964,132.5779
62965,71.8029
62966,56.8633
62967,44.1779
62968,5.514
62969,5.514
62970,32.3323
62971,62.9519
62972,104.4004
62973,35.6694
62974,41.1834
62975,44.1779
62976,59.6479
62977,13.1937
62978,76.2119
62979,82.8529
62980,49.7029
62981,997.2183
62982,2580.1419
62983,2607.7779
62984,2680.6527
62985,2535.964
62986,2607.7779
62987,2732.7092
62988,1402.0682
62989,1934.8329
62990,1918.2579
62991,2699.9018
62992,1248.0754
62993,596.689
62994,677.8623
62995,663.5083
62996,1897.5723
62997,1934.8329
62998,635.3529
62999,913.2383
63000,606.6229
63001,662.4144
63002,622.9659
63003,9.934
63004,27.614
63005,70.6869
63006,27.614
63007,27.614
63008,27.614
63009,33.139
63010,66.2779
63011,6.9394
63012,9.934
63013,27.0615
63014,888.9394
63015,2640.9058
63016,2621.0158
63017,2646.4198
63018,35.0617
63019,42.9624
63020,38.6529
63021,93.8919
63022,25.3377
63023,55.2169
63024,104.4004
63025,8.0444
63026,14.2987
63027,50.7748
63028,24.2879
63029,5.514
63030,5.514
63031,44.1779
63032,37.5479
63033,88.9194
63034,30.6859
63035,4.409
63036,216.9005
63037,15.4479
63038,171.7944
63039,76.2119
63040,65.1508
63041,65.1729
63042,2574.639
63043,2616.5627
63044,2587.8769
63045,2674.6083
63046,2535.964
63047,2649.8453
63048,1418.6211
63049,869.1599
63050,858.9607
63051,2644.3313
63052,2634.3974
63053,2644.3313
63054,800.5394
63055,1276.8054
63056,1934.8329
63057,2720.5432
63058,2644.3313
63059,800.5394
63060,722.0733
63061,30.6859
63062,39.4706
63063,15.4479
63064,5.514
63065,15.4479
63066,8.0444
63067,55.2169
63068,98.3119
63069,2612.1758
63070,624.3029
63071,86.7204
63072,69.5929
63073,4.409
63074,15.4479
63075,36.023
63076,50.3659
63077,77.3169
63078,38.6529
63079,43.0729
63080,26.4869
63081,33.139
63082,104.9419
63083,104.4004
63084,5.514
63085,14.2987
63086,79.5269
63087,24.2879
63088,34.2219
63089,77.3169
63090,55.2169
63091,54.1119
63092,23.7465
63093,8.0444
63094,55.5042
63095,112.0912
63096,2754.0136
63097,635.3529
63098,648.0383
63099,868.8947
63100,900.354
63101,858.9607
63102,1342.4093
63103,1918.2579
63104,1297.8004
63105,1238.1415
63106,1405.2948
63107,1276.8054
63108,2607.7779
63109,2613.2919
63110,2596.6616
63111,2732.7092
63112,1253.5894
63113,1297.8004
63114,651.9058
63115,2644.3313
63116,2700.1228
63117,650.8008
63118,596.689
63119,246.7438
63120,233.8541
63121,187.0833
63122,213.0271
63123,16320.0412
63124,36462.0801
63125,9603.2674
63126,2298.3776
63127,8870.2036
63128,21804.912
63129,1690.8077
63130,4354.93
63131,97928.6039
63132,38158.2153
63133,36926.2702
63134,8597.354
63135,1872.1746
63136,41759.9533
63137,986.9402
63138,5344.1245
63139,447.8219
63140,20773.2919
63141,4737.2239
63142,41.9632
63143,101.6578
63144,3818.3914
63145,13575.9101
63146,5097.5511
63147,54.8801
63148,24943.7379
63149,56910.8708
63150,501.5317
63151,5306.2772
63152,36193.2559
63153,13108.1725
63154,1650.7273
63155,40165.5961
63156,27064.6434
63157,54627.2786
63158,3428.3862
63159,3334.8445
63160,151.8522
63161,233.8541
63162,331.1446
63163,4663.2195
63164,3252.1831
63165,1722.8849
63166,4983.5748
63167,22192.7618
63168,976.6267
63169,4838.569
63170,36374.5943
63171,82277.6458
63172,1003.0633
63173,30135.1644
63174,28606.4332
63175,19847.7814
63176,7228.3577
63177,50565.4204
63178,5259.5063
63179,43744.3319
63180,24230.6056
63181,24717.5962
63182,23870.7513
63183,6229.2392
63184,120.9132
63185,1610.6777
63186,727.4904
63187,757.003
63188,3428.3862
63189,1922.7393
63190,246.7438
63191,11150.4325
63192,1303.1901
63193,456.4723
63194,33337.4894
63195,11467.1892
63196,1878.8234
63197,382.2621
63198,3475.157
63199,1641.3077
63200,27028.2108
63201,82495.6988
63202,23980.1426
63203,1550.4952
63204,50306.0005
63205,181.3697
63206,680.3498
63207,327.3958
63208,1567.3852
63209,27048.6756
63210,37870.2333
63211,3908.8857
63212,26982.9756
63213,67693.547
63214,27524.0365
63215,813.382
63216,51276.5232
63217,31689.5394
63218,19359.9328
63219,11086.3268
63220,5227.482
63221,46.7708
63222,27803.5904
63223,44916.5558
63224,91987.8901
63225,25698.4051
63226,46.7708
63227,233.8541
63228,10105.0594
63229,1737.5785
63230,11305.5715
63231,1650.7273
63232,88.2928
63233,32231.931
63234,596.823
63235,3849.3235
63236,3194.5321
63237,10674.6408
63238,42.0784
63239,17268.8111
63240,28615.5024
63241,61861.1126
63242,2205.2866
63243,5652.7858
63244,10910.1265
63245,28301.6461
63246,12136.1446
63247,30299.5427
63248,42.0784
63249,26533.9959
63250,364.8172
63251,27804.1488
63252,51813.49
63253,364.8172
63254,12996.5933
63255,1737.5785
63256,1501.1024
63257,61204.9618
63258,2112.2094
63259,364.8172
63260,2032.427
63261,7557.3538
63262,31201.1748
63263,24250.4352
63264,4343.7797
63265,519.8674
63266,44343.1678
63267,1506.1133
63268,4052.2132
63269,6072.6121
63270,4888.3283
63271,3507.6422
63272,10667.1295
63273,93.5417
63274,403.1163
63275,46.7708
63276,46.7708
63277,8652.4469
63278,1823.816
63279,30503.4453
63280,27208.8483
63281,40606.7267
63282,74774.1836
63283,43415.6673
63284,121823.1946
63285,53409.9914
63286,381.7072
63287,1057.9451
63288,10342.9152
63289,7799.247
63290,30032.4601
63291,117907.1665
63292,1650.7273
63293,27965.3789
63294,27.614
63295,28.1554
63296,113.7708
63297,8.0444
63298,2810.5012
63299,662.9779
63300,2552.5169
63301,2643.1158
63302,2612.1869
63303,27.614
63304,97.1958
63305,44.1779
63306,47.4819
63307,33.1279
63308,57.4158
63309,47.4377
63310,77.339
63311,44.1779
63312,121.5169
63313,15.4479
63314,8.0444
63315,41.3602
